TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.PosixParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,86,0.3,2,13,62,105971,1773445731677,0.8115942028985508,111111111111111111111111111111111110000001110000001111111111111111011,0.7758620689655172,1111111111111111111111111101010000111110011000111111110110,1.0,11,0,0,2,1,0.89,1111111111111111111111111111111111111110111111111111101110111101111111101111001011111000111111111111,0.6666666666666666,110,1.0,111,1.0,111,0.7758620689655172,1111111111111111111111111100110000111110001100111111110110
