TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.DefaultParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,232,0.3,2,40,203,279364,1773444618585,0.6434426229508197,1111111111111111111000111111111001111101111110000111111111111101111111111111000111111111111110000000000011111001110000110000000011111000000000000011111111100111111011111111110111000000000000000000000111111111111111111110100010100001111101111111,0.4473684210526316,011111111110111000000011111110111011011110000011111110001011010100000001111101000000000000000000111011100110100010100000101111111000001111111000111111111101111100001110000000000000000000000000000000000000001111111110000000101000,1.0,11111111111111111111,0,0,13,2,0.46830985915492956,1111111111110000110111111011111111111111101111111000011111111111001111111111111111111111000001100000000000000000000000000011111000001111111101111111110111111000000001111000111111111111101100101000000000000001111111111110111000000000000000000000000000000000000000011111111100011111111101110011100101001111110000000000000111111010110110000011110001111010110001011111011111111111101111011111110000001110111110100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100111011111111111111111111001000011011000,0.5333333333333333,101101010101010,1.0,11111111111111111,1.0,11111111111111111,0.4473684210526316,111100111111110001000011111101110111010111000011111100011011001100000001111110000000000000000000111011011001001010010000101111110010001111110001111111111111101100001100010000000000000000000000000000000000001111111100010000011000
