TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.help.TextHelpAppendable,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,109,0.3,2,89,1658,174687,1773353181001,0.9671052631578947,11111111111111111110111111101111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111001111,0.8958333333333334,111111111111111111111111111111011111110011011111011111111111111111011111111111111110111111100101,1.0,11111111111111111111111111111111111111,4,1,32,7,0.9554317548746518,1111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111110111111101110111111111100001111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111000111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111011111111111111111111101111111111111011111111111111111111111111111111111111111111110111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111011111111111111111111000011111001011000,0.7096774193548387,10111111111110110111001010111101101101111111111111100100100100,1.0,1111111111111111111111,1.0,1111111111111111111111,0.8958333333333334,111111111111111111111111111111101111110011011111101111111111111111101111111111111110111111011010
