TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.HelpFormatter,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,158,0.3,2,108,370,231621,1773444905830,0.8659003831417624,111111111111111111111111001110000000000001111111111111111111001111111000011111110111001111111111111111111111111111111111111110111110111111111111111111111111111111111111111111111101111111111111000011011111110010011111111111111111111111111111111111111111111111111,0.7569060773480663,1111111111111111111111111111111111111111111111101111000000000010000000000111111111111100011101111111000111011111111111101111011111000111111011011101111111111110111100000101111111111,0.975609756097561,11111101111111111111111111111111111111111,8,1,31,4,0.8631178707224335,1111111111111111100000000011100000000011111111111111111111111111111111111111111111111011111111111111111111111111111101111001111111111111111111111111111111101000011111111111111111110111111110111111111111111111111110000000000000000000111111111111111111111111111111111111111111111111011111111010111111110101111111111111111111111111001000111111111111111111111111111111111111111111111110111111111111111011111111111111111111111111111111111111111111111100000010000011111111111111111111111111111111111111111111110111111111111111111111,0.7272727272727273,1111101101110100101101111111100101101111011001110111111,0.98,11111111111111111111111111111111111111111111111110,0.98,11111111111111111111111111111111111111111111111110,0.7458563535911602,1111111111111111111111111111111111111111111111101110000100000100000000000111111111111010011011111110100101111111111111111010111110001111111010111011111110011110111010000101111111111
